host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy,price,price_gte_150,price_category
0,0,South Boston,42.3382824,-71.05227309,Apartment,Entire home/apt,4,1,1,2,Real Bed,15,4,15,1,5,83,100,strict,175,1,btw_$151-$225
0,1,South Boston,42.33483783,-71.02973677,House,Entire home/apt,4,1.5,2,2,Real Bed,17,2,25,2,38,532,96,moderate,300,1,gte_226
0,1,South Boston,42.3346473,-71.05176024,Apartment,Private room,2,1,1,1,Real Bed,14,1,10,1,13,175,100,flexible,100,0,btw_$75-$150
0,1,South Boston,42.33615856,-71.04535763,Other,Private room,2,5,1,1,Real Bed,12,1,0,2,0,0,,strict,105,0,btw_$75-$150
1,1,South Boston,42.3387045,-71.05309135,House,Entire home/apt,8,2,2,3,Real Bed,20,4,25,1,28,139,96,strict,199,1,btw_$151-$225
0,1,South Boston,42.33661677,-71.04541967,Other,Private room,2,5,1,1,Real Bed,14,1,0,2,2,26,80,strict,95,0,btw_$75-$150
0,1,South Boston,42.33160332,-71.05536302,Apartment,Private room,2,1,1,1,Real Bed,20,1,0,1,26,330,94,flexible,100,0,btw_$75-$150
0,1,South Boston,42.33145897,-71.04726309,Apartment,Private room,1,1,1,1,Real Bed,7,1,0,1,30,399,93,flexible,96,0,btw_$75-$150
1,1,South Boston,42.33353515,-71.04847849,Apartment,Entire home/apt,10,2,3,7,Real Bed,19,3,45,1,17,140,99,strict,325,1,gte_226
0,1,South Boston,42.33017748,-71.05234811,Condominium,Entire home/apt,6,2,2,3,Real Bed,22,4,0,1,9,105,96,strict,330,1,gte_226
0,1,South Boston,42.34331686,-71.05738385,Other,Private room,2,6,1,1,Real Bed,10,1,0,2,1,0,60,strict,144,0,btw_$75-$150
0,1,South Boston,42.34098303,-71.05023468,Apartment,Entire home/apt,6,1,2,3,Real Bed,21,4,25,2,64,1015,86,strict,250,1,gte_226
0,1,South Boston,42.33605903,-71.04592438,Other,Private room,2,5,1,1,Real Bed,14,1,0,2,2,37,90,strict,95,0,btw_$75-$150
0,1,South Boston,42.33062833,-71.0531478,Condominium,Private room,2,1,1,1,Real Bed,22,1,20,1,16,146,94,strict,118,0,btw_$75-$150
0,1,South Boston,42.33794927,-71.04194174,Apartment,Entire home/apt,4,2,2,2,Real Bed,13,1,0,4,2,387,90,strict,500,1,gte_226
0,0,South Boston,42.33122709,-71.05236964,Condominium,Entire home/apt,5,1,1,2,Real Bed,18,2,20,2,1,0,100,strict,180,1,btw_$151-$225
0,1,South Boston,42.33445095,-71.04741151,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,13,1,0,2,1,0,100,flexible,290,1,gte_226
0,0,South Boston,42.33713729,-71.05199221,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,2,25,3,1,0,100,moderate,225,1,btw_$151-$225
0,1,South Boston,42.33919401,-71.04967213,Townhouse,Private room,2,2,1,1,Real Bed,17,1,20,1,3,44,93,strict,99,0,btw_$75-$150
0,1,South Boston,42.33381828,-71.033196,Condominium,Private room,5,1,1,2,Real Bed,24,2,55,1,94,907,93,moderate,175,1,btw_$151-$225
0,0,South Boston,42.33549623,-71.05522404,Condominium,Private room,2,1,1,1,Real Bed,21,1,0,1,3,51,100,flexible,125,0,btw_$75-$150
1,1,South Boston,42.33410982,-71.04507029,House,Entire home/apt,6,2.5,4,4,Real Bed,20,6,50,2,39,471,97,strict,350,1,gte_226
0,1,South Boston,42.33644032,-71.02874378,Apartment,Private room,3,1,1,1,Real Bed,17,1,20,1,13,745,98,flexible,88,0,btw_$75-$150
0,1,South Boston,42.33273193,-71.04153713,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,1,0,3,15,441,96,strict,150,1,btw_$75-$150
0,0,South Boston,42.33045988,-71.04291442,Apartment,Private room,2,1,1,1,Real Bed,12,1,0,1,0,0,,flexible,99,0,btw_$75-$150
0,1,South Boston,42.34304929,-71.05566569,Other,Private room,2,6,1,1,Real Bed,13,1,0,2,15,266,92,strict,144,0,btw_$75-$150
0,1,South Boston,42.34065579,-71.05116632,Apartment,Private room,2,1,1,1,Real Bed,20,1,10,2,42,990,87,strict,100,0,btw_$75-$150
0,1,South Boston,42.33935275,-71.05035151,Townhouse,Private room,2,2,1,1,Real Bed,17,1,15,1,7,37,91,strict,125,0,btw_$75-$150
0,0,South Boston,42.33416628,-71.02951494,Apartment,Entire home/apt,4,1,2,2,Real Bed,16,1,0,1,0,0,,flexible,225,1,btw_$151-$225
0,1,South Boston,42.3296389,-71.05510714,Apartment,Entire home/apt,2,1,1,1,Real Bed,17,1,0,1,8,64,93,flexible,150,1,btw_$75-$150
0,1,South Boston,42.33897721,-71.05090218,Townhouse,Private room,2,2,1,1,Real Bed,17,1,15,1,7,51,94,strict,119,0,btw_$75-$150
0,1,South Boston,42.33477751,-71.04858112,Apartment,Private room,1,1,1,3,Real Bed,12,1,0,1,1,0,100,flexible,70,0,lte_$75
0,1,South Boston,42.32816318,-71.05719195,Apartment,Entire home/apt,6,1,2,3,Real Bed,16,1,0,2,0,0,,strict,300,1,gte_226
1,1,South Boston,42.3330209,-71.05220255,Apartment,Entire home/apt,8,1,2,4,Real Bed,21,3,40,1,68,522,95,strict,200,1,btw_$151-$225
0,1,South Boston,42.33734875,-71.04815021,Apartment,Private room,2,1,1,1,Real Bed,16,1,0,1,0,0,,strict,90,0,btw_$75-$150
1,1,South Boston,42.33178081,-71.05236165,Apartment,Entire home/apt,11,1,3,8,Real Bed,22,3,45,1,16,71,100,strict,250,1,gte_226
0,0,South Boston,42.3397966,-71.04881414,Apartment,Private room,1,1,1,2,Real Bed,18,1,25,1,3,326,100,flexible,169,1,btw_$151-$225
0,1,South Boston,42.33024549,-71.05546171,Apartment,Entire home/apt,6,1,3,3,Real Bed,17,4,5,2,72,689,85,strict,99,0,btw_$75-$150
0,0,South Boston,42.33569354,-71.04772417,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,11,1,0,2,0,0,,flexible,500,1,gte_226
1,1,South Boston,42.33146036,-71.0531129,Apartment,Entire home/apt,11,1,3,8,Real Bed,18,4,40,1,11,57,100,strict,330,1,gte_226
0,1,South Boston,42.33524293,-71.04390496,House,Entire home/apt,8,1,3,4,Real Bed,17,6,15,1,70,296,92,strict,99,0,btw_$75-$150
0,0,South Boston,42.3348437,-71.04995025,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,2,15,1,13,122,89,flexible,140,0,btw_$75-$150
0,1,South Boston,42.33685478,-71.04693754,Apartment,Private room,2,1,1,1,Real Bed,19,1,45,1,3,275,87,strict,80,0,btw_$75-$150
0,1,South Boston,42.33764799,-71.04500814,Apartment,Entire home/apt,2,1,2,2,Real Bed,17,1,35,1,10,358,90,strict,250,1,gte_226
1,1,South Boston,42.33305541,-71.0484048,Condominium,Entire home/apt,6,1,1,4,Real Bed,22,2,35,1,21,182,99,strict,225,1,btw_$151-$225
0,1,South Boston,42.33550118,-71.03201441,Apartment,Entire home/apt,5,2,2,2,Real Bed,23,1,0,1,7,39,97,flexible,250,1,gte_226
0,1,South Boston,42.33604115,-71.05393262,Apartment,Entire home/apt,7,2,2,4,Real Bed,18,4,25,2,1,0,100,strict,225,1,btw_$151-$225
0,0,South Boston,42.33304405,-71.0292097,House,Entire home/apt,4,1,1,1,Real Bed,12,1,0,2,2,4,100,flexible,156,1,btw_$151-$225
1,1,South Boston,42.33775519,-71.04743668,House,Entire home/apt,3,1,1,2,Real Bed,21,1,0,5,23,552,99,strict,175,1,btw_$151-$225
1,1,Allston,42.35208077,-71.13599057,House,Private room,2,1,1,1,Real Bed,7,1,0,1,20,184,100,flexible,100,0,btw_$75-$150
0,0,Allston,42.35265882,-71.13497236,House,Private room,1,1,1,1,Real Bed,5,1,0,1,0,0,,flexible,33,0,lte_$75
0,0,Allston,42.34802553,-71.13730591,Apartment,Private room,2,1,1,1,Real Bed,11,1,0,1,5,128,84,flexible,103,0,btw_$75-$150
0,1,Allston,42.35154571,-71.12558205,Apartment,Entire home/apt,4,1,1,2,Real Bed,3,0,0,5,0,0,,strict,110,0,btw_$75-$150
0,1,Allston,42.34637358,-71.13472997,Apartment,Entire home/apt,4,1,1,1,Real Bed,0,1,0,1,0,0,,flexible,175,1,btw_$151-$225
0,0,Allston,42.35244545,-71.13715111,Apartment,Private room,2,0,1,1,Real Bed,6,1,20,1,1,0,100,flexible,60,0,lte_$75
1,0,Allston,42.35937208,-71.13155989,Apartment,Entire home/apt,2,1,0,1,Real Bed,18,2,25,5,12,1958,98,strict,175,1,btw_$151-$225
0,1,Allston,42.3507987,-71.13327159,Apartment,Private room,2,1,1,1,Real Bed,7,1,0,1,0,0,,flexible,99,0,btw_$75-$150
1,1,Allston,42.35026029,-71.14361308,House,Private room,2,2,1,1,Real Bed,14,1,20,6,25,143,100,flexible,120,0,btw_$75-$150
0,1,Allston,42.34820037,-71.13914026,Apartment,Private room,2,1,1,1,Real Bed,14,1,10,10,0,0,,moderate,50,0,lte_$75
0,0,Allston,42.34934248,-71.12908093,Apartment,Entire home/apt,4,1,1,2,Real Bed,10,1,25,1,10,42,96,strict,100,0,btw_$75-$150
0,1,Allston,42.35266233,-71.12624835,Apartment,Entire home/apt,7,1,2,3,Real Bed,25,3,20,2,49,705,93,strict,260,1,gte_226
0,1,Allston,42.35334442,-71.12693352,Apartment,Private room,2,1,1,1,Real Bed,12,1,0,2,11,229,96,moderate,85,0,btw_$75-$150
0,1,Allston,42.35136145,-71.12615239,Apartment,Private room,2,1,1,1,Real Bed,6,1,0,4,20,923,95,moderate,93,0,btw_$75-$150
0,1,Allston,42.35501678,-71.12759006,Apartment,Private room,1,1,1,1,Real Bed,10,1,0,7,34,2680,90,strict,40,0,lte_$75
0,1,Allston,42.34763753,-71.13235922,House,Private room,1,2,1,1,Futon,9,1,0,1,1,0,100,strict,39,0,lte_$75
0,1,Allston,42.35572891,-71.13072245,Apartment,Private room,2,1,1,1,Real Bed,14,3,0,6,38,667,95,moderate,85,0,btw_$75-$150
1,1,Allston,42.35425366,-71.13715329,House,Private room,2,2,1,1,Real Bed,18,1,25,1,68,838,95,strict,75,0,lte_$75
0,1,Allston,42.35026472,-71.1270331,Apartment,Private room,2,1,1,1,Real Bed,9,1,0,1,2,2,90,moderate,76,0,btw_$75-$150
0,1,Allston,42.35019417,-71.14215165,House,Private room,1,2,1,1,Real Bed,16,0,0,1,95,600,92,strict,40,0,lte_$75
0,1,Allston,42.35065647,-71.13997201,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,3,5,262,88,flexible,50,0,lte_$75
1,1,Allston,42.35231133,-71.13655217,House,Private room,2,2,1,1,Real Bed,17,1,25,1,59,1044,94,strict,69,0,lte_$75
0,1,Allston,42.36017549,-71.1291039,Apartment,Private room,1,1,1,1,Real Bed,13,1,70,2,2,425,60,strict,108,0,btw_$75-$150
0,0,Allston,42.36053025,-71.12395222,House,Private room,2,1,1,1,Real Bed,18,2,100,2,0,0,,flexible,119,0,btw_$75-$150
0,1,Allston,42.35502536,-71.13740266,House,Private room,1,1.5,1,1,Real Bed,11,1,0,1,4,334,95,strict,32,0,lte_$75
0,0,Allston,42.34856092,-71.13212688,Apartment,Private room,2,1,1,1,Real Bed,17,1,0,1,2,40,100,moderate,88,0,btw_$75-$150
0,1,Allston,42.35219989,-71.13442737,Apartment,Private room,2,1,1,1,Real Bed,13,1,10,3,4,35,93,flexible,60,0,lte_$75
0,1,Allston,42.35191984,-71.13301243,House,Private room,2,1,1,1,Airbed,22,1,100,1,0,0,,strict,130,0,btw_$75-$150
0,1,Allston,42.36444258,-71.13058405,Condominium,Entire home/apt,2,1,0,0,Real Bed,22,0,10,3,2,27,80,moderate,168,1,btw_$151-$225
0,1,Allston,42.35385194,-71.12209681,Apartment,Private room,1,1,1,1,Real Bed,13,1,0,1,0,0,,flexible,60,0,lte_$75
0,1,Allston,42.36164086,-71.12389447,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,6,0,0,,flexible,40,0,lte_$75
0,1,Allston,42.36424315,-71.13135873,Condominium,Entire home/apt,2,1,1,1,Real Bed,24,1,10,3,1,0,100,strict,179,1,btw_$151-$225
0,1,Allston,42.3528677,-71.13933817,Condominium,Entire home/apt,6,1,3,3,Real Bed,22,6,0,2,19,285,95,strict,350,1,gte_226
0,0,Allston,42.36022455,-71.13355804,House,Private room,2,2,1,1,Real Bed,13,1,10,4,1,0,60,flexible,50,0,lte_$75
0,1,Allston,42.35153184,-71.12500876,Apartment,Private room,3,1,1,2,Real Bed,17,1,30,1,45,179,94,moderate,70,0,lte_$75
0,0,Allston,42.35315202,-71.12966786,Apartment,Private room,2,1,1,1,Real Bed,12,1,20,2,2,5,90,flexible,77,0,btw_$75-$150
0,0,Allston,42.36259858,-71.13065251,Apartment,Entire home/apt,4,2,2,2,Real Bed,19,1,0,2,0,0,,flexible,189,1,btw_$151-$225
0,1,Allston,42.35877289,-71.13183188,Apartment,Entire home/apt,4,1,2,2,Real Bed,14,1,0,1,1,0,100,flexible,195,1,btw_$151-$225
0,1,Allston,42.36172483,-71.12716152,House,Private room,2,1,1,1,Real Bed,22,1,20,2,2,1,100,strict,72,0,lte_$75
1,0,Allston,42.35935511,-71.12935441,Apartment,Entire home/apt,3,1,1,3,Real Bed,19,2,25,3,12,585,98,strict,189,1,btw_$151-$225
0,0,Allston,42.36254625,-71.1339472,Apartment,Entire home/apt,5,1,2,2,Real Bed,15,1,0,2,0,0,,flexible,524,1,gte_226
1,1,Allston,42.35105232,-71.133836,Apartment,Entire home/apt,2,1,0,2,Real Bed,19,2,20,2,8,190,93,moderate,78,0,btw_$75-$150
0,0,Allston,42.36030977,-71.13411348,House,Private room,2,2,1,1,Real Bed,13,1,10,1,0,0,,flexible,40,0,lte_$75
1,1,Allston,42.34944609,-71.13080634,Apartment,Entire home/apt,4,1,1,2,Real Bed,22,1,0,2,20,232,99,strict,210,1,btw_$151-$225
1,1,Allston,42.35049293,-71.13328057,Apartment,Entire home/apt,4,1,0,3,Real Bed,20,3,10,2,103,611,97,moderate,95,0,btw_$75-$150
0,1,Allston,42.3612062,-71.12649281,House,Private room,2,1,1,2,Real Bed,22,1,20,2,0,0,,strict,79,0,btw_$75-$150
0,0,Allston,42.3479884,-71.13939138,Apartment,Private room,1,1,1,1,Real Bed,13,1,0,1,2,2,90,flexible,60,0,lte_$75
0,0,Allston,42.35849966,-71.12822625,Apartment,Entire home/apt,4,1,2,2,Real Bed,7,1,0,2,18,426,94,strict,145,0,btw_$75-$150
0,1,Allston,42.35882253,-71.13018411,Apartment,Private room,2,2,1,1,Real Bed,17,1,0,1,19,80,94,flexible,80,0,btw_$75-$150
0,1,Allston,42.35156937,-71.13164992,Villa,Private room,2,1,1,1,Real Bed,0,1,0,1,0,0,,flexible,70,0,lte_$75
1,1,Allston,42.34998843,-71.14420208,House,Private room,2,2,1,1,Real Bed,12,1,20,1,39,713,96,strict,65,0,lte_$75
1,1,Allston,42.35054345,-71.14384402,House,Private room,2,2,1,1,Real Bed,12,1,25,1,80,687,95,strict,74,0,lte_$75
0,0,Allston,42.36117818,-71.12378116,House,Private room,2,1,1,2,Real Bed,18,2,100,2,0,0,,flexible,119,0,btw_$75-$150
0,1,Allston,42.36077501,-71.12743714,Apartment,Private room,2,1,1,1,Real Bed,24,1,20,2,2,2,100,strict,85,0,btw_$75-$150
0,1,Allston,42.35452545,-71.13657899,House,Private room,1,1.5,1,1,Real Bed,14,1,0,1,1,0,100,strict,45,0,lte_$75
1,1,Allston,42.35294579,-71.12187298,Apartment,Private room,2,1,1,1,Real Bed,8,1,20,1,74,667,96,flexible,90,0,btw_$75-$150
0,1,Allston,42.34645247,-71.13489574,Apartment,Entire home/apt,2,1,0,1,Real Bed,7,2,0,1,9,392,91,strict,100,0,btw_$75-$150
0,0,Allston,42.35303314,-71.13159941,Apartment,Private room,1,2,1,1,Real Bed,6,1,10,1,0,0,,flexible,40,0,lte_$75
0,1,Allston,42.35769453,-71.12869547,House,Entire home/apt,8,2.5,4,6,Real Bed,17,6,100,4,6,315,85,strict,550,1,gte_226
0,1,Allston,42.35514819,-71.13799961,House,Private room,1,1.5,1,1,Real Bed,11,1,0,2,6,333,87,strict,39,0,lte_$75
0,0,Allston,42.35219162,-71.12261441,Apartment,Private room,2,1,1,1,Real Bed,20,1,0,2,2,2,100,flexible,60,0,lte_$75
0,0,Allston,42.35211411,-71.12959065,House,Private room,1,2,1,1,Real Bed,12,1,0,1,0,0,,flexible,27,0,lte_$75
0,1,Allston,42.35720643,-71.12871661,House,Private room,2,2,1,1,Real Bed,20,1,0,1,21,73,90,flexible,75,0,lte_$75
0,1,Allston,42.35280565,-71.12398136,Apartment,Private room,2,1,1,2,Real Bed,11,1,0,18,0,0,,moderate,60,0,lte_$75
0,0,Allston,42.35497619,-71.12949326,Apartment,Private room,1,2,1,1,Real Bed,12,1,0,17,1,0,100,strict,45,0,lte_$75
0,1,Allston,42.34999923,-71.13325251,House,Shared room,1,2,1,1,Couch,19,1,80,1,1,0,100,strict,100,0,btw_$75-$150
0,0,Allston,42.34839562,-71.13319099,Loft,Entire home/apt,3,1,0,2,Real Bed,18,1,0,1,1,0,,flexible,130,0,btw_$75-$150
0,1,Allston,42.36093263,-71.12548837,Apartment,Private room,2,1,1,1,Real Bed,18,1,20,2,6,25,100,strict,79,0,btw_$75-$150
0,0,Allston,42.35172558,-71.12104524,Apartment,Private room,1,1,1,1,Real Bed,10,1,0,5,0,0,,flexible,90,0,btw_$75-$150
0,1,Allston,42.36141252,-71.1258698,House,Private room,2,1,1,1,Real Bed,22,1,20,2,0,0,,strict,79,0,btw_$75-$150
0,0,Allston,42.3501454,-71.12884719,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,2,20,1,0,0,,flexible,75,0,lte_$75
0,0,Allston,42.36040825,-71.1243859,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,1,0,0,,flexible,58,0,lte_$75
1,1,Allston,42.34996427,-71.14370959,House,Private room,2,2,1,1,Real Bed,12,1,25,1,83,721,96,strict,75,0,lte_$75
0,0,Allston,42.3504619,-71.12950478,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,0,0,1,5,15,96,strict,110,0,btw_$75-$150
0,0,Allston,42.34805623,-71.13338313,Condominium,Entire home/apt,4,1,1,2,Real Bed,21,1,0,3,1,0,100,moderate,180,1,btw_$151-$225
0,1,Allston,42.3533978,-71.14235466,House,Private room,2,2,1,1,Real Bed,18,1,20,30,36,591,87,strict,65,0,lte_$75
1,1,Allston,42.34989153,-71.14256571,House,Private room,2,2,1,1,Real Bed,13,1,20,1,66,636,92,strict,67,0,lte_$75
0,0,Allston,42.35422819,-71.12701636,Apartment,Private room,2,1,1,1,Real Bed,11,1,0,2,2,31,80,strict,99,0,btw_$75-$150
1,1,Allston,42.35256659,-71.12539768,Apartment,Private room,2,1,1,1,Real Bed,13,1,0,3,1,0,100,strict,80,0,btw_$75-$150
0,0,Allston,42.35174297,-71.12733594,Apartment,Entire home/apt,4,1,1,2,Real Bed,18,1,0,3,2,35,90,flexible,135,0,btw_$75-$150
0,1,Allston,42.35490972,-71.13806502,House,Private room,1,1.5,1,1,Real Bed,12,1,0,1,2,30,100,strict,50,0,lte_$75
0,0,Allston,42.35811825,-71.13091372,Apartment,Entire home/apt,4,1,1,1,Real Bed,10,1,0,2,5,152,96,flexible,130,0,btw_$75-$150
0,1,Allston,42.35018807,-71.1324991,House,Private room,2,2,1,1,Real Bed,13,1,100,1,0,0,,strict,130,0,btw_$75-$150
0,1,Allston,42.35507102,-71.13262778,House,Private room,1,1,1,1,Real Bed,10,1,0,1,2,32,50,flexible,35,0,lte_$75
0,0,Allston,42.35272546,-71.12065085,Apartment,Entire home/apt,4,1,2,2,Real Bed,16,4,10,4,0,0,,flexible,75,0,lte_$75
0,0,Allston,42.35405674,-71.12737268,Apartment,Private room,1,1,1,1,Real Bed,6,1,0,15,1,0,40,strict,60,0,lte_$75
0,1,Allston,42.35452204,-71.13872848,House,Private room,1,1.5,1,1,Real Bed,12,1,0,1,5,319,84,strict,58,0,lte_$75
0,1,Allston,42.35931488,-71.12876998,Apartment,Entire home/apt,4,1,2,3,Real Bed,17,3,100,1,0,0,,strict,208,1,btw_$151-$225
0,0,Allston,42.34772207,-71.13355036,Apartment,Entire home/apt,3,1,0,2,Real Bed,9,1,0,7,1,0,80,flexible,75,0,lte_$75
0,1,Allston,42.35857131,-71.12983367,House,Private room,2,2,1,1,Real Bed,17,0,0,1,38,221,94,flexible,70,0,lte_$75
0,1,Allston,42.35283178,-71.13295587,Apartment,Entire home/apt,3,1,1,1,Real Bed,14,1,0,1,31,1338,96,moderate,295,1,gte_226
0,1,Allston,42.35195924,-71.12064305,Apartment,Entire home/apt,2,1,0,1,Real Bed,18,2,0,5,7,22,86,strict,150,1,btw_$75-$150
0,0,Allston,42.34877625,-71.13132203,Apartment,Entire home/apt,2,1,1,1,Futon,13,1,0,3,9,64,77,flexible,65,0,lte_$75
0,1,Allston,42.34942212,-71.12938809,Apartment,Entire home/apt,4,1,1,1,Real Bed,18,2,15,2,8,329,98,strict,175,1,btw_$151-$225
0,0,Allston,42.34908408,-71.13689601,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,2,25,2,3,15,87,moderate,175,1,btw_$151-$225
0,0,Allston,42.35478799,-71.13208846,Apartment,Private room,4,0,1,2,Real Bed,7,1,0,1,14,844,70,flexible,100,0,btw_$75-$150
0,0,Allston,42.35335918,-71.13034354,Apartment,Entire home/apt,5,1,2,4,Real Bed,3,1,0,4,0,0,,strict,250,1,gte_226
1,1,Allston,42.34848106,-71.13623582,Apartment,Entire home/apt,4,1,2,2,Real Bed,15,0,0,1,21,84,92,strict,187,1,btw_$151-$225
0,0,Allston,42.35412286,-71.13048573,House,Private room,2,1,1,1,Real Bed,0,1,0,1,1,0,60,strict,80,0,btw_$75-$150
0,0,Allston,42.35173454,-71.13762471,Apartment,Private room,2,1,1,1,Real Bed,7,1,0,1,22,172,93,flexible,70,0,lte_$75
0,0,Allston,42.35344917,-71.13179683,,Private room,1,1,1,1,Real Bed,10,1,0,1,2,346,60,moderate,115,0,btw_$75-$150
0,1,Allston,42.34630943,-71.13481396,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,1,0,2,0,0,,strict,185,1,btw_$151-$225
0,1,Allston,42.3543757,-71.12548069,House,Entire home/apt,7,1,2,3,Real Bed,22,3,20,2,35,539,94,strict,260,1,gte_226
1,1,Allston,42.35468893,-71.12760272,Apartment,Entire home/apt,5,1,2,2,Real Bed,17,1,0,2,2,23,70,strict,175,1,btw_$151-$225
1,1,Allston,42.35674094,-71.1365156,Apartment,Entire home/apt,6,1,3,4,Real Bed,21,4,50,2,30,136,96,moderate,140,0,btw_$75-$150
0,1,Allston,42.35438527,-71.13118019,Apartment,Private room,2,1,1,1,Real Bed,16,1,10,1,9,55,91,strict,80,0,btw_$75-$150
0,1,Allston,42.364223,-71.13069165,Condominium,Entire home/apt,6,2,2,2,Real Bed,23,2,10,3,3,27,93,strict,259,1,gte_226
0,0,Allston,42.34877052,-71.13343779,Apartment,Private room,1,1,1,1,Real Bed,15,1,0,1,1,0,80,strict,120,0,btw_$75-$150
0,1,Allston,42.35944915,-71.12769432,House,Private room,2,1,1,1,Real Bed,21,1,88,7,0,0,,strict,108,0,btw_$75-$150
0,0,Allston,42.34772212,-71.13526355,Apartment,Private room,1,1,1,1,Real Bed,17,1,0,1,1,0,100,flexible,90,0,btw_$75-$150
0,1,Allston,42.35070452,-71.1260602,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,5,1,0,0,,moderate,125,0,btw_$75-$150
0,1,Allston,42.35160286,-71.1265135,Apartment,Private room,2,1,1,1,Real Bed,14,1,10,1,1,0,,moderate,62,0,lte_$75
1,1,Allston,42.35046782,-71.13581039,Apartment,Shared room,1,1,1,1,Real Bed,18,1,0,3,19,606,95,strict,47,0,lte_$75
0,1,Allston,42.36020736,-71.11814967,Apartment,Private room,2,1,1,1,Real Bed,12,1,20,2,2,14,80,strict,99,0,btw_$75-$150
0,1,Allston,42.35507903,-71.13695879,Apartment,Private room,1,1.5,1,1,Real Bed,14,1,0,1,0,0,,strict,60,0,lte_$75
0,0,Allston,42.35268367,-71.12124797,Apartment,Private room,2,1,1,1,Real Bed,16,1,0,3,1,0,100,flexible,50,0,lte_$75
0,1,Allston,42.35758807,-71.12854637,House,Private room,1,1,1,1,Real Bed,11,0,0,1,10,127,96,flexible,45,0,lte_$75
0,1,Allston,42.36208644,-71.12470255,House,Private room,3,1,1,2,Real Bed,15,1,15,4,10,182,90,strict,70,0,lte_$75
0,1,Allston,42.35021722,-71.14352209,House,Private room,2,2,1,1,Real Bed,17,1,25,1,43,599,90,strict,60,0,lte_$75
0,1,Allston,42.35368863,-71.1415454,House,Private room,2,1,1,1,Real Bed,11,1,20,2,1,0,100,moderate,59,0,lte_$75
0,0,Allston,42.35325033,-71.12957885,Apartment,Private room,2,1,1,1,Real Bed,16,1,0,1,0,0,,flexible,50,0,lte_$75
0,1,Allston,42.35465926,-71.12928642,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,1,0,0,,flexible,95,0,btw_$75-$150
1,1,Allston,42.34827123,-71.13494337,Apartment,Private room,2,1,1,1,Real Bed,8,1,10,1,4,62,100,strict,59,0,lte_$75
0,1,Allston,42.35346124,-71.13266223,Apartment,Private room,2,1,1,1,Real Bed,16,1,10,1,11,91,91,strict,80,0,btw_$75-$150
0,1,Allston,42.34972173,-71.13111851,Apartment,Entire home/apt,6,2,3,3,Real Bed,18,1,0,3,3,10,93,strict,169,1,btw_$151-$225
0,1,Allston,42.34967163,-71.13114441,House,Entire home/apt,2,1,0,1,Real Bed,12,1,25,1,36,484,91,moderate,120,0,btw_$75-$150
0,0,Allston,42.36083829,-71.13559988,House,Private room,2,2,1,1,Real Bed,17,2,5,5,11,128,95,moderate,40,0,lte_$75
0,0,Allston,42.3485404,-71.13754549,Apartment,Entire home/apt,2,1,1,2,Real Bed,14,2,0,1,9,102,88,strict,105,0,btw_$75-$150
0,0,Allston,42.35103627,-71.12801699,Apartment,Entire home/apt,3,1,0,1,Real Bed,15,2,8,1,0,0,,flexible,79,0,btw_$75-$150
0,1,Allston,42.36060819,-71.1318797,Apartment,Private room,1,1,1,1,Real Bed,16,1,0,1,1,0,100,flexible,90,0,btw_$75-$150
0,1,Allston,42.34869537,-71.13325088,Apartment,Private room,2,1,1,1,Real Bed,15,1,0,1,13,77,93,flexible,72,0,lte_$75
